city,state_id,state_name,lat,lng
Eagar,AZ,Arizona,34.1056,-109.2961
Broadmoor,CA,California,37.6916,-122.4814
La Joya,TX,Texas,26.2518,-98.4699
Thiells,NY,New York,41.2068,-74.0121
June Park,FL,Florida,28.072,-80.6876
Tiffin,IA,Iowa,41.7064,-91.6583
Beattystown,NJ,New Jersey,40.8222,-74.8502
Georgetown,OH,Ohio,38.8684,-83.8992
Taylor Creek,FL,Florida,27.2173,-80.7925
Grayson,GA,Georgia,33.8904,-83.9576
Riva,MD,Maryland,38.9448,-76.5876
Blackwood,NJ,New Jersey,39.7982,-75.0629
Gifford,FL,Florida,27.6756,-80.4252
Armonk,NY,New York,41.1319,-73.7138
Weaverville,NC,North Carolina,35.6963,-82.5585
Coopertown,TN,Tennessee,36.4142,-86.9658
Farmville,NC,North Carolina,35.5951,-77.5907
Elk Ridge,UT,Utah,40.0099,-111.6775
Horseshoe Bay,TX,Texas,30.5403,-98.3804
Pascoag,RI,Rhode Island,41.952,-71.7042
Mount Vernon,MO,Missouri,37.105,-93.819
East Camden,SC,South Carolina,34.2687,-80.5681
Sunnyside,CA,California,36.7294,-119.6945
Narberth,PA,Pennsylvania,40.0077,-75.2634
Mountain Lakes,NJ,New Jersey,40.8907,-74.4406
Beaufort,NC,North Carolina,34.73,-76.6493
Brooktrails,CA,California,39.4429,-123.3963
San Carlos,AZ,Arizona,33.35,-110.4654
Farley,KY,Kentucky,37.0405,-88.5734
Tazewell,VA,Virginia,37.1268,-81.5134
Moon Lake,FL,Florida,28.2993,-82.605
Portola Valley,CA,California,37.3711,-122.2202
Glassport,PA,Pennsylvania,40.3261,-79.8861
Grantley,PA,Pennsylvania,39.9386,-76.7297
Edenton,NC,North Carolina,36.0579,-76.6008
Fremont,MI,Michigan,43.4633,-85.9537
Phoenix,OR,Oregon,42.2749,-122.8154
Mecca,CA,California,33.5767,-116.0645
Grant-Valkaria,FL,Florida,27.9322,-80.5655
Denver City,TX,Texas,32.968,-102.8318
Granite Falls,WA,Washington,48.0874,-121.9706
Adjuntas,PR,Puerto Rico,18.1638,-66.7235
Palacios,TX,Texas,28.7171,-96.2334
Newport,VT,Vermont,44.9372,-72.209
Leonardtown,MD,Maryland,38.3039,-76.6395
Cross Mountain,TX,Texas,29.6559,-98.658
Paradise Hills,NM,New Mexico,35.1981,-106.7023
Edgewood,OH,Ohio,41.8783,-80.7461
Carolina Shores,NC,North Carolina,33.9077,-78.574
Newport,SC,South Carolina,34.9833,-81.0992
Justin,TX,Texas,33.0882,-97.3041
Huber Ridge,OH,Ohio,40.0909,-82.9174
Beaver,PA,Pennsylvania,40.6936,-80.3074
Cortland,IL,Illinois,41.9255,-88.6794
Mosinee,WI,Wisconsin,44.7874,-89.6839
Wood Village,OR,Oregon,45.5358,-122.4205
Hanamaulu,HI,Hawaii,21.9953,-159.3494
Edgefield,SC,South Carolina,33.787,-81.9291
Pittsboro,NC,North Carolina,35.7255,-79.1713
Hartwell,GA,Georgia,34.3496,-82.9289
Ottawa,OH,Ohio,41.0202,-84.0354
Viroqua,WI,Wisconsin,43.5603,-90.8858
Calcutta,OH,Ohio,40.684,-80.5621
Orangetree,FL,Florida,26.2929,-81.5786
Brittany Farms-The Highlands,PA,Pennsylvania,40.269,-75.214
Garwood,NJ,New Jersey,40.6513,-74.3231
Esperance,WA,Washington,47.7937,-122.3469
Rosedale,WA,Washington,47.3452,-122.6369
Selmer,TN,Tennessee,35.1708,-88.5955
Clarkdale,AZ,Arizona,34.7501,-112.0555
Holts Summit,MO,Missouri,38.6472,-92.1142
Pupukea,HI,Hawaii,21.6511,-158.0437
Atlantic Highlands,NJ,New Jersey,40.4112,-74.0295
Haughton,LA,Louisiana,32.5277,-93.5041
Mathis,TX,Texas,28.0909,-97.817
Lavon,TX,Texas,33.0252,-96.4381
Enon,VA,Virginia,37.3273,-77.3195
Argo,AL,Alabama,33.6963,-86.5063
Honesdale,PA,Pennsylvania,41.5774,-75.2524
Verona,VA,Virginia,38.1937,-79.0082
La Grange,TX,Texas,29.9129,-96.8768
Coldwater,OH,Ohio,40.4828,-84.6321
Madison,GA,Georgia,33.5793,-83.4758
Hokes Bluff,AL,Alabama,33.9902,-85.8639
Carmel Valley Village,CA,California,36.4824,-121.7198
Rose Hill,KS,Kansas,37.5702,-97.1361
Scottdale,PA,Pennsylvania,40.1034,-79.5898
Blanchester,OH,Ohio,39.2934,-83.9795
Eldon,MO,Missouri,38.3511,-92.5766
Hunters Creek Village,TX,Texas,29.7715,-95.4987
Barclay,NJ,New Jersey,39.9013,-75.0009
Ranlo,NC,North Carolina,35.2889,-81.1294
China Grove,NC,North Carolina,35.572,-80.5791
Bloomfield Hills,MI,Michigan,42.578,-83.2456
Pilot Point,TX,Texas,33.3949,-96.9497
Perryville,MD,Maryland,39.5737,-76.0668
Bowling Green,MO,Missouri,39.3447,-91.2032
Buffalo,WY,Wyoming,44.3427,-106.7139
Summerville,GA,Georgia,34.4788,-85.3491
Waimanalo Beach,HI,Hawaii,21.3288,-157.6974
Lillington,NC,North Carolina,35.4001,-78.8138
La Vale,MD,Maryland,39.6625,-78.8229
Dawson,GA,Georgia,31.7721,-84.4437
Marlow,OK,Oklahoma,34.6296,-97.9578
Van Alstyne,TX,Texas,33.4216,-96.5838
Ludlow,KY,Kentucky,39.0904,-84.5498
Mountain Grove,MO,Missouri,37.1341,-92.266
South Greeley,WY,Wyoming,41.0929,-104.8066
Minersville,PA,Pennsylvania,40.6908,-76.2594
Kaplan,LA,Louisiana,30.006,-92.284
Marseilles,IL,Illinois,41.3099,-88.685
Wayland,MI,Michigan,42.6725,-85.6408
Adamsville,AL,Alabama,33.6073,-86.974
Scott City,MO,Missouri,37.2243,-89.536
Harbison Canyon,CA,California,32.8273,-116.8381
Prairie du Sac,WI,Wisconsin,43.292,-89.7353
Gordon Heights,NY,New York,40.8645,-72.9678
Longview Heights,WA,Washington,46.1794,-122.9568
Panther Valley,NJ,New Jersey,40.9078,-74.8412
Boalsburg,PA,Pennsylvania,40.7783,-77.7734
Thornwood,NY,New York,41.1184,-73.7795
Huntingdon,TN,Tennessee,36.0052,-88.4181
Canton,NC,North Carolina,35.5516,-82.8407
North Braddock,PA,Pennsylvania,40.4023,-79.8533
Chester,MD,Maryland,38.9677,-76.2824
Paintsville,KY,Kentucky,37.8163,-82.8089
Forsyth,GA,Georgia,33.0352,-83.939
Soldotna,AK,Alaska,60.4862,-151.0672
Lafayette,OR,Oregon,45.2463,-123.1115
Wayzata,MN,Minnesota,44.967,-93.516
Deer Park,WA,Washington,47.9642,-117.4398
Shannon Hills,AR,Arkansas,34.6157,-92.4217
Russell,KS,Kansas,38.8874,-98.8514
Lake Montezuma,AZ,Arizona,34.6414,-111.796
Tarentum,PA,Pennsylvania,40.6043,-79.7602
Ligonier,IN,Indiana,41.4625,-85.5948
Clearlake Riviera,CA,California,38.9513,-122.7208
Newport,NC,North Carolina,34.772,-76.8772
Castle Pines Village,CO,Colorado,39.4418,-104.897
National Harbor,MD,Maryland,38.7876,-77.0113
Mystic,CT,Connecticut,41.3562,-71.9546
Estacada,OR,Oregon,45.2986,-122.3337
Lenwood,CA,California,34.8861,-117.1078
Pittsburg,TX,Texas,32.9996,-94.9668
Maytown,PA,Pennsylvania,40.0791,-76.5791
Comerío,PR,Puerto Rico,18.22,-66.2246
Folkston,GA,Georgia,30.8392,-82.0073
Devine,TX,Texas,29.1456,-98.9049
Hayfield,VA,Virginia,38.7536,-77.1321
Prescott,WI,Wisconsin,44.7523,-92.7882
Lexington,WA,Washington,46.1899,-122.9125
Ivanhoe,CA,California,36.3834,-119.22
Centreville,IL,Illinois,38.5799,-90.1037
Samoset,FL,Florida,27.4764,-82.543
Haleyville,AL,Alabama,34.2331,-87.6175
Wamego,KS,Kansas,39.2054,-96.3099
Galeville,NY,New York,43.0868,-76.1871
Unalaska,AK,Alaska,53.8984,-166.568
Lolo,MT,Montana,46.7756,-114.1018
Louisville,TN,Tennessee,35.8247,-84.0552
Argyle,TX,Texas,33.1102,-97.1867
New Lexington,OH,Ohio,39.716,-82.208
Shenandoah,PA,Pennsylvania,40.8167,-76.2003
Farrell,PA,Pennsylvania,41.2112,-80.4971
Magnolia,NJ,New Jersey,39.8562,-75.0365
Waverly,NY,New York,42.0119,-76.5406
Normandy,MO,Missouri,38.7071,-90.3009
Hampton,IA,Iowa,42.742,-93.205
Ford City,CA,California,35.1647,-119.4584
Hometown,IL,Illinois,41.7312,-87.7311
Oak Valley,NJ,New Jersey,39.8055,-75.1589
Fox Farm-College,WY,Wyoming,41.1105,-104.7871
Belton,SC,South Carolina,34.5237,-82.4938
Florida,PR,Puerto Rico,18.3643,-66.5611
Nelsonville,OH,Ohio,39.4561,-82.2211
Caro,MI,Michigan,43.4891,-83.4025
Medford,WI,Wisconsin,45.1365,-90.3436
Vilonia,AR,Arkansas,35.0807,-92.2088
Isle of Palms,SC,South Carolina,32.8043,-79.7552
Hamburg,PA,Pennsylvania,40.5561,-75.9825
Lamar,MO,Missouri,37.4945,-94.2791
Mauston,WI,Wisconsin,43.7995,-90.0775
Whitfield,FL,Florida,27.4116,-82.5659
Butler,MO,Missouri,38.2598,-94.3394
Suncoast Estates,FL,Florida,26.7123,-81.8684
Lawrenceville,IL,Illinois,38.7264,-87.6873
Dewey-Humboldt,AZ,Arizona,34.5174,-112.2496
Hallsville,TX,Texas,32.5021,-94.57
Westville,NJ,New Jersey,39.8704,-75.1302
Moxee,WA,Washington,46.564,-120.3966
North Terre Haute,IN,Indiana,39.537,-87.3653
Scottsville,KY,Kentucky,36.7544,-86.2053
West Peoria,IL,Illinois,40.697,-89.6399
Breese,IL,Illinois,38.6138,-89.523
Rockwell,AR,Arkansas,34.4636,-93.134
Harrogate,TN,Tennessee,36.5752,-83.6462
Saukville,WI,Wisconsin,43.3847,-87.9439
Kewaskum,WI,Wisconsin,43.5177,-88.2306
Huxley,IA,Iowa,41.8965,-93.592
Jonesboro,LA,Louisiana,32.2348,-92.7098
Edinburgh,IN,Indiana,39.3509,-85.9625
Reedsport,OR,Oregon,43.6983,-124.1121
Pantops,VA,Virginia,38.0316,-78.4437
Cedar Knolls,NJ,New Jersey,40.8199,-74.4551
Buchanan,MI,Michigan,41.8283,-86.3656
La Verkin,UT,Utah,37.2309,-113.2523
Bradley Beach,NJ,New Jersey,40.2018,-74.0128
Forest City,IA,Iowa,43.257,-93.6366
Wadena,MN,Minnesota,46.445,-95.1285
Hebbronville,TX,Texas,27.3251,-98.6857
Fayetteville,NY,New York,43.0308,-75.9984
Danville,PA,Pennsylvania,40.9615,-76.6121
Metzger,OR,Oregon,45.4493,-122.7621
Wiggins,MS,Mississippi,30.8557,-89.1386
French Island,WI,Wisconsin,43.8593,-91.2614
Barboursville,WV,West Virginia,38.4067,-82.2964
Trenton,TN,Tennessee,35.9689,-88.945
Crescent Springs,KY,Kentucky,39.0553,-84.5787
Dyersville,IA,Iowa,42.4818,-91.1178
Pocomoke City,MD,Maryland,38.0635,-75.5553
Slatington,PA,Pennsylvania,40.7543,-75.6114
Osawatomie,KS,Kansas,38.5063,-94.9486
Locust,NC,North Carolina,35.2688,-80.4369
Mulberry,OH,Ohio,39.1975,-84.2511
Fredericktown,MO,Missouri,37.5644,-90.2988
Parker,FL,Florida,30.1289,-85.6008
Montauk,NY,New York,41.0466,-71.9465
Brownsville,LA,Louisiana,32.4883,-92.1619
The College of New Jersey,NJ,New Jersey,40.2689,-74.7764
Fayette,AL,Alabama,33.6943,-87.8307
Sharpsville,PA,Pennsylvania,41.2595,-80.4813
Paxton,IL,Illinois,40.4563,-88.102
Scott City,KS,Kansas,38.4789,-100.9031
Belleair,FL,Florida,27.9365,-82.8114
Camuy,PR,Puerto Rico,18.4825,-66.8501
Forest Oaks,NC,North Carolina,35.9889,-79.7079
Elmira Heights,NY,New York,42.1267,-76.8254
Pocola,OK,Oklahoma,35.2455,-94.4775
Southern Shops,SC,South Carolina,34.9846,-81.9934
Anna,IL,Illinois,37.4612,-89.2388
Gardnertown,NY,New York,41.5328,-74.0595
Mount Pleasant,PA,Pennsylvania,40.1509,-79.5434
Bristow,OK,Oklahoma,35.8336,-96.3944
Sykesville,MD,Maryland,39.3716,-76.9716
Colorado City,TX,Texas,32.3996,-100.8582
Kutztown,PA,Pennsylvania,40.5212,-75.7772
Bonsall,CA,California,33.2764,-117.1941
Sinking Spring,PA,Pennsylvania,40.3242,-76.0235
Northwest Harwich,MA,Massachusetts,41.6917,-70.1026
Longbranch,WA,Washington,47.2257,-122.7739
Sparta,MI,Michigan,43.1571,-85.7106
Church Point,LA,Louisiana,30.4037,-92.2145
Euharlee,GA,Georgia,34.1441,-84.9327
Park Layne,OH,Ohio,39.8881,-84.0394
Country Lake Estates,NJ,New Jersey,39.9486,-74.5409
Suquamish,WA,Washington,47.7238,-122.583
Westport,NC,North Carolina,35.5103,-80.9783
Pecan Acres,TX,Texas,32.9704,-97.4725
East Village,CT,Connecticut,41.3612,-73.1845
Ho-Ho-Kus,NJ,New Jersey,41.0001,-74.0972
Meadow Lake,NM,New Mexico,34.8024,-106.5701
North Wilkesboro,NC,North Carolina,36.1728,-81.139
North Plymouth,MA,Massachusetts,41.9727,-70.6889
Chalfont,PA,Pennsylvania,40.2893,-75.2095
Highland Beach,FL,Florida,26.4087,-80.0661
Boyertown,PA,Pennsylvania,40.3322,-75.6375
Ashdown,AR,Arkansas,33.6746,-94.1265
Mount Hermon,VA,Virginia,36.6716,-79.4202
Larksville,PA,Pennsylvania,41.2639,-75.9327
Genesee,CO,Colorado,39.6872,-105.2718
Medford Lakes,NJ,New Jersey,39.8581,-74.8053
Lyons,GA,Georgia,32.2062,-82.3215
Sullivan,IN,Indiana,39.0973,-87.4074
Chelan,WA,Washington,47.8415,-120.0262
Barrington Hills,IL,Illinois,42.1399,-88.2034
Waverly,TN,Tennessee,36.0939,-87.7847
Heritage Village,CT,Connecticut,41.4855,-73.2349
Nikiski,AK,Alaska,60.7152,-151.2317
Sagamore,MA,Massachusetts,41.7842,-70.5332
Monte Vista,CO,Colorado,37.5789,-106.1499
Sebring,OH,Ohio,40.9207,-81.0231
West Jefferson,OH,Ohio,39.9475,-83.3076
Whiteman AFB,MO,Missouri,38.7302,-93.5589
Laureldale,PA,Pennsylvania,40.3897,-75.9134
Southside,AR,Arkansas,35.7149,-91.6328
McLoud,OK,Oklahoma,35.4081,-97.099
Maeser,UT,Utah,40.4718,-109.5786
Brookdale,SC,South Carolina,33.5183,-80.8332
Scott AFB,IL,Illinois,38.5412,-89.853
Springville,NY,New York,42.5084,-78.6696
Indian River Shores,FL,Florida,27.7084,-80.3851
Niwot,CO,Colorado,40.098,-105.1552
Farmers Loop,AK,Alaska,64.9061,-147.6957
Red Oaks Mill,NY,New York,41.6517,-73.8748
Charleroi,PA,Pennsylvania,40.1384,-79.9002
Burnt Mills,MD,Maryland,39.034,-76.9983
Slaughterville,OK,Oklahoma,35.091,-97.2881
Aldan,PA,Pennsylvania,39.9224,-75.2881
Baldwin,WI,Wisconsin,44.954,-92.3709
Hawaiian Beaches,HI,Hawaii,19.5447,-154.9288
Wellington,OH,Ohio,41.1613,-82.2255
Lisbon Falls,ME,Maine,44.0086,-70.0571
Forty Fort,PA,Pennsylvania,41.2846,-75.869
Ellenville,NY,New York,41.7009,-74.3609
Geneva,AL,Alabama,31.0437,-85.8763
Waverly,NE,Nebraska,40.9111,-96.5341
Broken Bow,OK,Oklahoma,34.0292,-94.7426
Gaylord,MI,Michigan,45.0208,-84.6809
Spring Valley Village,TX,Texas,29.7898,-95.5041
High Ridge,MO,Missouri,38.4608,-90.5338
Mount Orab,OH,Ohio,39.0293,-83.9267
Buckingham,FL,Florida,26.6613,-81.7402
Greencastle,PA,Pennsylvania,39.7907,-77.7267
Cannon Falls,MN,Minnesota,44.5122,-92.9034
Columbiana,AL,Alabama,33.193,-86.6114
Greenfield,OH,Ohio,39.3536,-83.3883
Mirrormont,WA,Washington,47.4616,-121.9937
Freeburg,IL,Illinois,38.4397,-89.9169
Kings Park,VA,Virginia,38.8026,-77.2396
Aumsville,OR,Oregon,44.8462,-122.87
Chariton,IA,Iowa,41.0175,-93.3097
Nashville,AR,Arkansas,33.9418,-93.8516
Smithton,IL,Illinois,38.4159,-89.9902
County Center,VA,Virginia,38.6917,-77.3507
Pea Ridge,FL,Florida,30.603,-87.1022
Dorr,MI,Michigan,42.727,-85.719
Saw Creek,PA,Pennsylvania,41.1197,-75.0465
Grafton,ND,North Dakota,48.4142,-97.4056
Caseyville,IL,Illinois,38.6302,-90.0339
Pipestone,MN,Minnesota,43.9958,-96.3117
Dimmitt,TX,Texas,34.5324,-102.3111
Waverly,OH,Ohio,39.1256,-82.9836
Fruit Hill,OH,Ohio,39.0699,-84.367
Lonoke,AR,Arkansas,34.7906,-91.9072
Hugoton,KS,Kansas,37.1745,-101.3447
Belfair,WA,Washington,47.4495,-122.8487
Mount Olive,AL,Alabama,33.6778,-86.8727
Jefferson,IA,Iowa,42.0173,-94.3799
Woodruff,SC,South Carolina,34.7421,-82.0371
Middleville,MI,Michigan,42.7138,-85.4693
Jersey Shore,PA,Pennsylvania,41.2012,-77.2666
San Carlos,TX,Texas,26.2957,-98.0631
University Center,VA,Virginia,39.0599,-77.4443
Brices Creek,NC,North Carolina,35.0505,-77.0844
Le Sueur,MN,Minnesota,44.4702,-93.9026
Lyncourt,NY,New York,43.082,-76.1265
Algonac,MI,Michigan,42.6207,-82.5339
Winnfield,LA,Louisiana,31.924,-92.6425
Comanche,TX,Texas,31.9005,-98.6043
Sheffield,OH,Ohio,41.4559,-82.0912
Columbus,MN,Minnesota,45.2685,-93.0809
Ashburn,GA,Georgia,31.7096,-83.6528
Monongahela,PA,Pennsylvania,40.1955,-79.9222
Cold Spring,MN,Minnesota,45.457,-94.4297
De Motte,IN,Indiana,41.1988,-87.1973
Herricks,NY,New York,40.7567,-73.6635
Brookfield,MO,Missouri,39.7853,-93.0772
Silver Lake,NJ,New Jersey,40.7804,-74.1829
Jacksonwald,PA,Pennsylvania,40.3279,-75.8414
Chagrin Falls,OH,Ohio,41.4319,-81.3887
Mount Olive,NC,North Carolina,35.1997,-78.0662
Bellville,TX,Texas,29.9472,-96.2598
Surfside Beach,SC,South Carolina,33.6093,-78.9772
Puhi,HI,Hawaii,21.9622,-159.3917
Loch Lomond,VA,Virginia,38.7812,-77.4817
Spindale,NC,North Carolina,35.3597,-81.9232
Broadway,VA,Virginia,38.6083,-78.8016
Cedarville,OH,Ohio,39.7471,-83.8109
Fairway,KS,Kansas,39.0245,-94.6287
Dallastown,PA,Pennsylvania,39.8996,-76.641
Clay Center,KS,Kansas,39.3812,-97.1276
Jacksboro,TX,Texas,33.2256,-98.1594
Danielson,CT,Connecticut,41.8086,-71.8854
Apison,TN,Tennessee,35.0104,-85.0142
Friona,TX,Texas,34.6394,-102.723
Singac,NJ,New Jersey,40.8849,-74.2431
Broad Brook,CT,Connecticut,41.9097,-72.5426
Lake Darby,OH,Ohio,39.9604,-83.2242
Roosevelt Park,MI,Michigan,43.1982,-86.2733
Kirtland AFB,NM,New Mexico,35.0497,-106.5599
Canton,TX,Texas,32.5546,-95.8641
Venus,TX,Texas,32.4317,-97.1018
Bagdad,FL,Florida,30.5824,-87.0447
Mullica Hill,NJ,New Jersey,39.727,-75.2194
Pixley,CA,California,35.9785,-119.3003
Peotone,IL,Illinois,41.3308,-87.7956
Valley Grande,AL,Alabama,32.4862,-87.0305
Hawkinsville,GA,Georgia,32.2965,-83.4815
North Pembroke,MA,Massachusetts,42.0989,-70.7823
Aguilita,PR,Puerto Rico,18.0284,-66.533
Akron,PA,Pennsylvania,40.158,-76.2031
Franklin,NC,North Carolina,35.1798,-83.3809
Falls City,NE,Nebraska,40.0623,-95.5989
Spackenkill,NY,New York,41.6547,-73.91
Shrewsbury,NJ,New Jersey,40.3249,-74.06
Holloman AFB,NM,New Mexico,32.8483,-106.0998
Level Green,PA,Pennsylvania,40.3902,-79.7215
Skyline View,PA,Pennsylvania,40.3376,-76.7256
Lake San Marcos,CA,California,33.1197,-117.209
Lincoln,ND,North Dakota,46.7688,-100.6978
Goodview,MN,Minnesota,44.0692,-91.7166
Candelaria Arenas,PR,Puerto Rico,18.4175,-66.2203
University Gardens,NY,New York,40.7752,-73.7281
Linden,MI,Michigan,42.8194,-83.7811
Point Pleasant,WV,West Virginia,38.853,-82.1303
Pittsfield,IL,Illinois,39.6201,-90.7936
Battle Mountain,NV,Nevada,40.6299,-116.9518
Roebling,NJ,New Jersey,40.1167,-74.7775
Ovilla,TX,Texas,32.5352,-96.8895
Lambertville,NJ,New Jersey,40.3687,-74.943
Whiteriver,AZ,Arizona,33.8358,-109.9616
Lowell,MI,Michigan,42.9351,-85.3457
Rice Lake,MN,Minnesota,46.8977,-92.1137
Lansford,PA,Pennsylvania,40.8331,-75.8848
La Cienega,NM,New Mexico,35.5794,-106.113
West Milwaukee,WI,Wisconsin,43.0124,-87.971
Mills,WY,Wyoming,42.8473,-106.383
Morgan,UT,Utah,41.0414,-111.6802
Pleasant Hills,MD,Maryland,39.4861,-76.3908
Reiffton,PA,Pennsylvania,40.3126,-75.8663
Prestonsburg,KY,Kentucky,37.6819,-82.7661
Lathrup Village,MI,Michigan,42.4921,-83.2273
Malmstrom AFB,MT,Montana,47.5059,-111.1825
West Bradenton,FL,Florida,27.5016,-82.6146
Kildeer,IL,Illinois,42.183,-88.0488
Calcium,NY,New York,44.0401,-75.8468
Chester,NY,New York,41.357,-74.2768
Alexandria,AL,Alabama,33.7675,-85.8792
India Hook,SC,South Carolina,35.0142,-81.0378
Sunset Beach,NC,North Carolina,33.892,-78.5107
Woodbridge,CA,California,38.1692,-121.3113
Garden City South,NY,New York,40.712,-73.6607
Captain Cook,HI,Hawaii,19.4995,-155.8937
Burnham,IL,Illinois,41.6375,-87.5447
Westover,WV,West Virginia,39.6329,-79.9882
Otsego,MI,Michigan,42.4576,-85.698
Capitol Heights,MD,Maryland,38.8765,-76.9075
Trevose,PA,Pennsylvania,40.1509,-74.982
Akwesasne,NY,New York,44.9647,-74.6664
North Alamo,TX,Texas,26.216,-98.1264
Arabi,LA,Louisiana,29.9562,-89.9986
Pine Manor,FL,Florida,26.573,-81.8774
Palmer Heights,PA,Pennsylvania,40.6907,-75.2671
Holiday City South,NJ,New Jersey,39.9533,-74.2367
Quitman,GA,Georgia,30.7849,-83.5603
Cedar Creek,TX,Texas,30.0811,-97.518
Lockeford,CA,California,38.1508,-121.1554
Walhalla,SC,South Carolina,34.7705,-83.0615
Meridian,PA,Pennsylvania,40.8531,-79.9555
Throop,PA,Pennsylvania,41.4382,-75.5927
Laguna Beach,FL,Florida,30.2549,-85.9512
Rosemont,PA,Pennsylvania,40.0306,-75.327
Oak Grove,TN,Tennessee,36.4222,-82.4293
Millstadt,IL,Illinois,38.4579,-90.0834
Cross Plains,WI,Wisconsin,43.1145,-89.6479
Montesano,WA,Washington,47.0102,-123.5857
Marine City,MI,Michigan,42.7137,-82.5012
Mullins,SC,South Carolina,34.204,-79.2536
Bystrom,CA,California,37.6198,-120.9813
Green Oaks,IL,Illinois,42.2954,-87.9115
Garden Ridge,TX,Texas,29.6379,-98.2927
Meiners Oaks,CA,California,34.4553,-119.2702
North Muskegon,MI,Michigan,43.2517,-86.2715
Carlisle,IA,Iowa,41.5118,-93.495
Sherman,IL,Illinois,39.8876,-89.6066
Rosewood Heights,IL,Illinois,38.8885,-90.0723
Dumas,AR,Arkansas,33.8834,-91.4857
Fleetwood,PA,Pennsylvania,40.4565,-75.8209
Shallotte,NC,North Carolina,33.9768,-78.3803
Jourdanton,TX,Texas,28.9141,-98.5409
Indian Head Park,IL,Illinois,41.769,-87.8977
Great Notch,NJ,New Jersey,40.8705,-74.2084
Hatillo,PR,Puerto Rico,18.4811,-66.8221
Tarpey Village,CA,California,36.7941,-119.7012
Bethel,WA,Washington,47.4874,-122.6175
South Haven,MI,Michigan,42.4011,-86.2677
Chilton,WI,Wisconsin,44.0293,-88.1625
Whitesboro,TX,Texas,33.6612,-96.9022
Jasper,GA,Georgia,34.471,-84.4497
Hazlehurst,GA,Georgia,31.8651,-82.5994
Shelbyville,IL,Illinois,39.4097,-88.8005
Leland,MS,Mississippi,33.4051,-90.8909
St. Bernard,OH,Ohio,39.1711,-84.4955
Scissors,TX,Texas,26.1333,-98.0475
Trent Woods,NC,North Carolina,35.081,-77.0945
Elkin,NC,North Carolina,36.2621,-80.8443
St. James,MD,Maryland,39.5738,-77.7482
Heritage Hills,NY,New York,41.3398,-73.7016
Pinetop-Lakeside,AZ,Arizona,34.1486,-109.9657
Riverdale,NJ,New Jersey,40.9921,-74.3125
Turners Falls,MA,Massachusetts,42.5975,-72.5573
Williamston,SC,South Carolina,34.6194,-82.4794
Clarion,PA,Pennsylvania,41.2106,-79.3803
Bealeton,VA,Virginia,38.5822,-77.7781
McGovern,PA,Pennsylvania,40.2362,-80.2268
Cherry Grove,OH,Ohio,39.0802,-84.322
Amity Gardens,PA,Pennsylvania,40.2718,-75.7321
Woodville,FL,Florida,30.312,-84.2611
Wellsville,UT,Utah,41.6223,-111.943
Ridgway,PA,Pennsylvania,41.427,-78.7297
Fulton,MS,Mississippi,34.2616,-88.4021
Wonder Lake,IL,Illinois,42.3794,-88.3493
Metamora,IL,Illinois,40.7951,-89.3672
Lake Sarasota,FL,Florida,27.2948,-82.4323
Larch Way,WA,Washington,47.8429,-122.2528
Rosemont,IL,Illinois,41.989,-87.8718
Park Rapids,MN,Minnesota,46.9169,-95.0576
Beavercreek,OR,Oregon,45.2756,-122.5136
Rogersville,MO,Missouri,37.1148,-93.0742
Grape Creek,TX,Texas,31.5817,-100.5474
Cayuga Heights,NY,New York,42.468,-76.4876
South Chicago Heights,IL,Illinois,41.4831,-87.6369
Taylor,AZ,Arizona,34.4393,-110.1018
Leisure Village West,NJ,New Jersey,40.0104,-74.2806
Rock Valley,IA,Iowa,43.2028,-96.2897
Liberty Hill,TX,Texas,30.6638,-97.9063
Wolf Lake,MI,Michigan,43.2451,-86.1074
Whiteland,IN,Indiana,39.5505,-86.0739
Harbour Heights,FL,Florida,26.9928,-82.0072
North East,MD,Maryland,39.6076,-75.9414
Bayou Vista,LA,Louisiana,29.6912,-91.2672
Caldwell,TX,Texas,30.5307,-96.7007
Venersborg,WA,Washington,45.786,-122.4721
Bosque Farms,NM,New Mexico,34.8539,-106.7011
Setauket,NY,New York,40.9484,-73.116
Tri-City,OR,Oregon,42.9894,-123.2999
Greendale,IN,Indiana,39.1316,-84.851
Sparta,IL,Illinois,38.1513,-89.7185
Del Mar,CA,California,32.9635,-117.2624
Castle Hills,TX,Texas,29.5229,-98.5197
Waynesburg,PA,Pennsylvania,39.8983,-80.1855
Saxon,SC,South Carolina,34.9616,-81.9713
Haskell,AR,Arkansas,34.5095,-92.6406
Waikapu,HI,Hawaii,20.8391,-156.5221
Dupo,IL,Illinois,38.5146,-90.2168
Fenton,MO,Missouri,38.5279,-90.4488
New Lebanon,OH,Ohio,39.744,-84.3943
Running Springs,CA,California,34.2104,-117.1147
Coleman,TX,Texas,31.8317,-99.4223
Coquille,OR,Oregon,43.1802,-124.1841
McMurray,PA,Pennsylvania,40.2815,-80.0874
Monticello,IA,Iowa,42.2298,-91.1861
White House Station,NJ,New Jersey,40.6216,-74.7737
Mineral Ridge,OH,Ohio,41.1385,-80.7672
Clearwater,SC,South Carolina,33.5038,-81.91
Magee,MS,Mississippi,31.873,-89.734
Ely,NV,Nevada,39.265,-114.8708
Rossville,GA,Georgia,34.9747,-85.2898
Brookville,PA,Pennsylvania,41.1615,-79.0827
Mary Esther,FL,Florida,30.4127,-86.6588
Belleville,MI,Michigan,42.2022,-83.4839
